id_season,tm,game_date,time_start,extdom,opponent,w_l,overtime,pts_tm,pts_opp,w_tot,l_tot,streak_w_l
2015,PHO,2014-11-15,10:30p,@,Los Angeles Clippers,L,,107,120,5,5,L 2
2015,PHO,2014-11-17,7:30p,@,Boston Celtics,W,,118,114,6,5,W 1
2015,PHO,2014-11-19,7:30p,@,Detroit Pistons,W,,88,86,7,5,W 2
2015,PHO,2014-11-21,7:00p,@,Philadelphia 76ers,W,,122,96,8,5,W 3
2015,PHO,2014-11-22,7:00p,@,Indiana Pacers,W,,106,83,9,5,W 4
2015,PHO,2014-11-24,7:30p,@,Toronto Raptors,L,,100,104,9,6,L 1
2015,PHO,2014-11-26,9:00p,,Denver Nuggets,W,,120,112,10,6,W 1
2015,PHO,2014-11-28,9:00p,@,Denver Nuggets,L,,97,122,10,7,L 1
2015,PHO,2014-11-30,8:00p,,Orlando Magic,L,,90,93,10,8,L 2
2015,PHO,2014-12-02,9:00p,,Indiana Pacers,W,,116,99,11,8,W 1
2015,PHO,2014-12-05,8:30p,@,Dallas Mavericks,W,,118,106,12,8,W 2
2015,PHO,2014-12-06,8:00p,@,Houston Rockets,L,,95,100,12,9,L 1
2015,PHO,2014-12-08,10:30p,@,Los Angeles Clippers,L,OT,120,121,12,10,L 2
2015,PHO,2014-12-09,9:00p,,Miami Heat,L,,97,103,12,11,L 3
2015,PHO,2014-12-12,9:00p,,Detroit Pistons,L,,103,105,12,12,L 4
2015,PHO,2014-12-14,7:00p,@,Oklahoma City Thunder,L,,88,112,12,13,L 5
2015,PHO,2014-12-15,9:00p,,Milwaukee Bucks,L,,94,96,12,14,L 6
2015,PHO,2014-12-17,7:00p,@,Charlotte Hornets,W,,111,106,13,14,W 1
2015,PHO,2014-12-20,1:00p,@,New York Knicks,W,,99,90,14,14,W 2
2015,PHO,2014-12-21,6:00p,@,Washington Wizards,W,,104,92,15,14,W 3
2015,PHO,2014-12-23,9:00p,,Dallas Mavericks,W,,124,115,16,14,W 4
2015,PHO,2014-12-26,10:00p,@,Sacramento Kings,W,,115,106,17,14,W 5
2015,PHO,2014-12-28,9:30p,@,Los Angeles Lakers,W,,116,107,18,14,W 6
2015,PHO,2014-12-30,8:00p,@,New Orleans Pelicans,L,,106,110,18,15,L 1
2015,PHO,2014-12-31,8:00p,@,Oklahoma City Thunder,L,OT,134,137,18,16,L 2
2015,PHO,2015-01-02,9:00p,,Philadelphia 76ers,W,,112,96,19,16,W 1
2015,PHO,2015-01-04,8:00p,,Toronto Raptors,W,,125,109,20,16,W 2
2015,PHO,2015-01-06,8:00p,@,Milwaukee Bucks,W,,102,96,21,16,W 3
2015,PHO,2015-01-07,9:30p,@,Minnesota Timberwolves,W,,113,111,22,16,W 4
2015,PHO,2015-01-09,8:30p,@,San Antonio Spurs,L,,95,100,22,17,L 1
2015,PHO,2015-01-11,6:00p,@,Memphis Grizzlies,L,2OT,110,122,22,18,L 2
2015,PHO,2015-01-13,9:00p,,Cleveland Cavaliers,W,,107,100,23,18,W 1
2015,PHO,2015-01-16,9:00p,,Minnesota Timberwolves,W,,110,99,24,18,W 2
2015,PHO,2015-01-19,10:00p,,Los Angeles Lakers,W,,115,100,25,18,W 3
2015,PHO,2015-01-21,9:00p,,Portland Trail Blazers,W,,118,113,26,18,W 4
2015,PHO,2015-01-23,9:00p,,Houston Rockets,L,,111,113,26,19,L 1
2015,PHO,2015-01-25,6:00p,,Los Angeles Clippers,L,,100,120,26,20,L 2
2015,PHO,2015-01-28,10:30p,,Washington Wizards,W,,106,98,27,20,W 1
2015,PHO,2015-01-30,10:30p,,Chicago Bulls,W,,99,93,28,20,W 2
2015,PHO,2015-01-31,10:30p,@,Golden State Warriors,L,,87,106,28,21,L 1
2015,PHO,2015-02-02,9:00p,,Memphis Grizzlies,L,,101,102,28,22,L 2
2015,PHO,2015-02-05,10:30p,@,Portland Trail Blazers,L,,87,108,28,23,L 3
2015,PHO,2015-02-06,9:00p,,Utah Jazz,W,,100,93,29,23,W 1
2015,PHO,2015-02-08,9:00p,@,Sacramento Kings,L,,83,85,29,24,L 1
2015,PHO,2015-02-10,8:00p,,Houston Rockets,L,,118,127,29,25,L 2
2015,PHO,2015-02-20,8:00p,@,Minnesota Timberwolves,L,,109,111,29,26,L 3
2015,PHO,2015-02-21,8:00p,@,Chicago Bulls,L,,107,112,29,27,L 4
2015,PHO,2015-02-23,9:00p,,Boston Celtics,L,,110,115,29,28,L 5
2015,PHO,2015-02-25,9:00p,@,Denver Nuggets,W,,110,96,30,28,W 1
2015,PHO,2015-02-26,10:30p,,Oklahoma City Thunder,W,OT,117,113,31,28,W 2
2015,PHO,2015-02-28,9:00p,,San Antonio Spurs,L,,74,101,31,29,L 1
2015,PHO,2015-03-02,7:30p,@,Miami Heat,L,,98,115,31,30,L 2
2015,PHO,2015-03-04,7:00p,@,Orlando Magic,W,,105,100,32,30,W 1
2015,PHO,2015-03-06,8:00p,@,Brooklyn Nets,W,OT,108,100,33,30,W 2
2015,PHO,2015-03-07,7:30p,@,Cleveland Cavaliers,L,,79,89,33,31,L 1
2015,PHO,2015-03-09,10:00p,,Golden State Warriors,L,,80,98,33,32,L 2
2015,PHO,2015-03-11,10:00p,,Minnesota Timberwolves,W,,106,97,34,32,W 1
2015,PHO,2015-03-13,10:00p,,Atlanta Hawks,L,,87,96,34,33,L 1
2015,PHO,2015-03-15,9:00p,,New York Knicks,W,,102,89,35,33,W 1
2015,PHO,2015-03-19,10:00p,,New Orleans Pelicans,W,,74,72,36,33,W 2
2015,PHO,2015-03-21,8:00p,@,Houston Rockets,W,,117,102,37,33,W 3
2015,PHO,2015-03-22,9:00p,,Dallas Mavericks,W,,98,92,38,33,W 4
2015,PHO,2015-03-25,10:00p,,Sacramento Kings,L,,99,108,38,34,L 1
2015,PHO,2015-03-27,10:00p,,Portland Trail Blazers,L,,81,87,38,35,L 2
2015,PHO,2015-03-29,9:00p,,Oklahoma City Thunder,L,,97,109,38,36,L 3
2015,PHO,2015-03-30,10:00p,@,Portland Trail Blazers,L,,86,109,38,37,L 4
2015,PHO,2015-04-02,10:30p,@,Golden State Warriors,L,,106,107,38,38,L 5
2015,PHO,2015-04-04,10:00p,,Utah Jazz,W,,87,85,39,38,W 1
2015,PHO,2015-04-07,7:30p,@,Atlanta Hawks,L,,69,96,39,39,L 1
2015,PHO,2015-04-08,9:30p,@,Dallas Mavericks,L,,104,107,39,40,L 2
2015,PHO,2015-04-10,8:00p,@,New Orleans Pelicans,L,,75,90,39,41,L 3
2015,PHO,2015-04-12,7:00p,@,San Antonio Spurs,L,,91,107,39,42,L 4
2015,PHO,2015-04-14,10:30p,,Los Angeles Clippers,L,,101,112,39,43,L 5
2015,POR,2014-10-29,10:30p,,Oklahoma City Thunder,W,,106,89,1,0,W 1
2015,POR,2014-10-31,10:00p,@,Sacramento Kings,L,,94,103,1,1,L 1
2015,POR,2014-11-02,9:00p,,Golden State Warriors,L,,90,95,1,2,L 2
2015,POR,2014-11-04,10:00p,,Cleveland Cavaliers,W,,101,82,2,2,W 1
2015,POR,2014-11-06,10:30p,,Dallas Mavericks,W,,108,87,3,2,W 2
2015,POR,2014-11-08,3:30p,@,Los Angeles Clippers,L,,102,106,3,3,L 1
2015,POR,2014-11-09,9:00p,,Denver Nuggets,W,,116,100,4,3,W 1
2015,POR,2014-11-11,10:00p,,Charlotte Hornets,W,,102,100,5,3,W 2
2015,POR,2014-11-12,9:00p,@,Denver Nuggets,W,,130,113,6,3,W 3
2015,POR,2014-11-15,10:00p,,Brooklyn Nets,W,,97,87,7,3,W 4
2015,POR,2014-11-17,10:00p,,New Orleans Pelicans,W,,102,93,8,3,W 5
2015,POR,2014-11-21,10:30p,,Chicago Bulls,W,,105,87,9,3,W 6
2015,POR,2014-11-23,6:00p,@,Boston Celtics,W,,94,88,10,3,W 7
2015,POR,2014-11-24,7:00p,@,Philadelphia 76ers,W,,114,104,11,3,W 8
2015,POR,2014-11-26,7:00p,@,Charlotte Hornets,W,,105,97,12,3,W 9
2015,POR,2014-11-28,10:00p,,Memphis Grizzlies,L,,99,112,12,4,L 1
2015,POR,2014-11-30,9:00p,,Minnesota Timberwolves,W,,107,93,13,4,W 1
2015,POR,2014-12-02,9:00p,@,Denver Nuggets,W,,105,103,14,4,W 2
2015,POR,2014-12-04,10:00p,,Indiana Pacers,W,,88,82,15,4,W 3
2015,POR,2014-12-07,7:30p,@,New York Knicks,W,,103,99,16,4,W 4
2015,POR,2014-12-09,7:30p,@,Detroit Pistons,W,,98,86,17,4,W 5
2015,POR,2014-12-10,8:00p,@,Minnesota Timberwolves,L,,82,90,17,5,L 1
2015,POR,2014-12-12,7:00p,@,Chicago Bulls,L,,106,115,17,6,L 2
2015,POR,2014-12-13,7:00p,@,Indiana Pacers,W,,95,85,18,6,W 1
2015,POR,2014-12-15,10:00p,,San Antonio Spurs,W,,108,95,19,6,W 2
2015,POR,2014-12-17,10:00p,,Milwaukee Bucks,W,,104,97,20,6,W 3
2015,POR,2014-12-19,8:00p,@,San Antonio Spurs,W,3OT,129,119,21,6,W 4
2015,POR,2014-12-20,7:00p,@,New Orleans Pelicans,W,,114,88,22,6,W 5
2015,POR,2014-12-22,8:00p,@,Houston Rockets,L,,95,110,22,7,L 1
2015,POR,2014-12-23,8:00p,@,Oklahoma City Thunder,W,OT,115,111,23,7,W 1
2015,POR,2014-12-26,10:00p,,Philadelphia 76ers,W,,114,93,24,7,W 2
2015,POR,2014-12-28,9:00p,,New York Knicks,W,,101,79,25,7,W 3
2015,POR,2014-12-30,10:00p,,Toronto Raptors,W,OT,102,97,26,7,W 4
2015,POR,2015-01-03,10:00p,,Atlanta Hawks,L,,107,115,26,8,L 1
2015,POR,2015-01-05,10:00p,,Los Angeles Lakers,W,,98,94,27,8,W 1
2015,POR,2015-01-08,10:30p,,Miami Heat,W,,99,83,28,8,W 2
2015,POR,2015-01-10,10:00p,,Orlando Magic,W,,103,92,29,8,W 3
2015,POR,2015-01-11,9:30p,@,Los Angeles Lakers,W,,106,94,30,8,W 4
2015,POR,2015-01-14,10:30p,,Los Angeles Clippers,L,,94,100,30,9,L 1
2015,POR,2015-01-16,8:30p,@,San Antonio Spurs,L,,96,110,30,10,L 2
2015,POR,2015-01-17,9:00p,@,Memphis Grizzlies,L,,98,102,30,11,L 3
2015,POR,2015-01-19,10:00p,,Sacramento Kings,W,,98,94,31,11,W 1
2015,POR,2015-01-21,9:00p,@,Phoenix Suns,L,,113,118,31,12,L 1
2015,POR,2015-01-22,10:00p,,Boston Celtics,L,,89,90,31,13,L 2
2015,POR,2015-01-24,10:00p,,Washington Wizards,W,,103,96,32,13,W 1
2015,POR,2015-01-28,7:00p,@,Cleveland Cavaliers,L,,94,99,32,14,L 1
2015,POR,2015-01-30,7:30p,@,Atlanta Hawks,L,,99,105,32,15,L 2
2015,POR,2015-01-31,8:30p,@,Milwaukee Bucks,L,,88,95,32,16,L 3
2015,POR,2015-02-03,10:00p,,Utah Jazz,W,,103,102,33,16,W 1
2015,POR,2015-02-05,10:30p,,Phoenix Suns,W,,108,87,34,16,W 2
2015,POR,2015-02-07,8:30p,@,Dallas Mavericks,L,OT,101,111,34,17,L 1
2015,POR,2015-02-08,7:00p,@,Houston Rockets,W,,109,98,35,17,W 1
2015,POR,2015-02-11,10:00p,,Los Angeles Lakers,W,,102,86,36,17,W 2
2015,POR,2015-02-20,9:00p,@,Utah Jazz,L,,76,92,36,18,L 1
2015,POR,2015-02-22,9:00p,,Memphis Grizzlies,L,,92,98,36,19,L 2
2015,POR,2015-02-25,10:30p,,San Antonio Spurs,W,,111,95,37,19,W 1
2015,POR,2015-02-27,10:30p,,Oklahoma City Thunder,W,,115,112,38,19,W 2
2015,POR,2015-03-01,6:00p,@,Sacramento Kings,W,,110,99,39,19,W 3
2015,POR,2015-03-04,10:30p,@,Los Angeles Clippers,W,OT,98,93,40,19,W 4
2015,POR,2015-03-05,10:30p,,Dallas Mavericks,W,,94,75,41,19,W 5
2015,POR,2015-03-07,8:00p,@,Minnesota Timberwolves,L,,113,121,41,20,L 1
2015,POR,2015-03-11,10:30p,,Houston Rockets,W,,105,100,42,20,W 1
2015,POR,2015-03-13,10:00p,,Detroit Pistons,W,,118,99,43,20,W 2
2015,POR,2015-03-15,7:00p,@,Toronto Raptors,W,,113,97,44,20,W 3
2015,POR,2015-03-16,7:00p,@,Washington Wizards,L,,97,105,44,21,L 1
2015,POR,2015-03-18,7:30p,@,Miami Heat,L,,104,108,44,22,L 2
2015,POR,2015-03-20,7:00p,@,Orlando Magic,L,,104,111,44,23,L 3
2015,POR,2015-03-21,8:00p,@,Memphis Grizzlies,L,,86,97,44,24,L 4
2015,POR,2015-03-24,10:30p,,Golden State Warriors,L,,108,122,44,25,L 5
2015,POR,2015-03-25,9:00p,@,Utah Jazz,W,,92,89,45,25,W 1
2015,POR,2015-03-27,10:00p,@,Phoenix Suns,W,,87,81,46,25,W 2
2015,POR,2015-03-28,10:00p,,Denver Nuggets,W,,120,114,47,25,W 3
2015,POR,2015-03-30,10:00p,,Phoenix Suns,W,,109,86,48,25,W 4
2015,POR,2015-04-01,10:00p,,Los Angeles Clippers,L,,122,126,48,26,L 1
2015,POR,2015-04-03,10:30p,@,Los Angeles Lakers,W,,107,77,49,26,W 1
2015,POR,2015-04-04,10:00p,,New Orleans Pelicans,W,,99,90,50,26,W 2
2015,POR,2015-04-06,7:00p,@,Brooklyn Nets,L,,96,106,50,27,L 1
2015,POR,2015-04-08,10:00p,,Minnesota Timberwolves,W,,116,91,51,27,W 1
2015,POR,2015-04-09,10:30p,@,Golden State Warriors,L,,105,116,51,28,L 1
2015,POR,2015-04-11,10:00p,,Utah Jazz,L,,105,111,51,29,L 2
2015,POR,2015-04-13,8:00p,@,Oklahoma City Thunder,L,,90,101,51,30,L 3
2015,POR,2015-04-15,8:00p,@,Dallas Mavericks,L,,98,114,51,31,L 4
2015,POR,2015-04-19,8:00p,@,Memphis Grizzlies,L,,86,100,0,1,L 1
2015,POR,2015-04-22,8:00p,@,Memphis Grizzlies,L,,82,97,0,2,L 2
2015,POR,2015-04-25,10:30p,,Memphis Grizzlies,L,,109,115,0,3,L 3
2015,POR,2015-04-27,10:30p,,Memphis Grizzlies,W,,99,92,1,3,W 1
2015,POR,2015-04-29,9:30p,@,Memphis Grizzlies,L,,93,99,1,4,L 1
2015,SAC,2014-10-29,10:00p,,Golden State Warriors,L,,77,95,0,1,L 1
2015,SAC,2014-10-31,10:00p,,Portland Trail Blazers,W,,103,94,1,1,W 1
2015,SAC,2014-11-02,3:30p,@,Los Angeles Clippers,W,,98,92,2,1,W 2
2015,SAC,2014-11-03,9:00p,@,Denver Nuggets,W,,110,105,3,1,W 3
2015,SAC,2014-11-05,10:00p,,Denver Nuggets,W,,131,109,4,1,W 4
2015,SAC,2014-11-07,9:00p,@,Phoenix Suns,W,2OT,114,112,5,1,W 5
2015,SAC,2014-11-09,7:00p,@,Oklahoma City Thunder,L,,93,101,5,2,L 1
2015,SAC,2014-11-11,8:30p,@,Dallas Mavericks,L,,98,106,5,3,L 2
2015,SAC,2014-11-13,8:00p,@,Memphis Grizzlies,L,,110,111,5,4,L 3
2015,SAC,2014-11-15,10:00p,,San Antonio Spurs,W,,94,91,6,4,W 1
2015,SAC,2014-11-18,10:00p,,New Orleans Pelicans,L,,100,106,6,5,L 1
2015,SAC,2014-11-20,10:30p,,Chicago Bulls,W,,103,88,7,5,W 1
2015,SAC,2014-11-22,8:00p,@,Minnesota Timberwolves,W,,113,101,8,5,W 2
2015,SAC,2014-11-25,8:00p,@,New Orleans Pelicans,W,,99,89,9,5,W 3
2015,SAC,2014-11-26,8:00p,@,Houston Rockets,L,,89,102,9,6,L 1
2015,SAC,2014-11-28,8:30p,@,San Antonio Spurs,L,,104,112,9,7,L 2
2015,SAC,2014-11-30,6:00p,,Memphis Grizzlies,L,,85,97,9,8,L 3
2015,SAC,2014-12-02,10:00p,,Toronto Raptors,L,,109,117,9,9,L 4
2015,SAC,2014-12-05,10:00p,,Indiana Pacers,W,OT,102,101,10,9,W 1
2015,SAC,2014-12-06,10:00p,,Orlando Magic,L,,96,105,10,10,L 1
2015,SAC,2014-12-08,10:00p,,Utah Jazz,W,,101,92,11,10,W 1
2015,SAC,2014-12-09,10:30p,@,Los Angeles Lakers,L,,95,98,11,11,L 1
2015,SAC,2014-12-11,10:30p,,Houston Rockets,L,OT,109,113,11,12,L 2
2015,SAC,2014-12-13,10:00p,,Detroit Pistons,L,,90,95,11,13,L 3
2015,SAC,2014-12-16,10:30p,,Oklahoma City Thunder,L,,92,104,11,14,L 4
2015,SAC,2014-12-18,10:00p,,Milwaukee Bucks,L,,107,108,11,15,L 5
2015,SAC,2014-12-21,6:00p,,Los Angeles Lakers,W,,108,101,12,15,W 1
2015,SAC,2014-12-22,10:30p,@,Golden State Warriors,L,,108,128,12,16,L 1
2015,SAC,2014-12-26,10:00p,,Phoenix Suns,L,,106,115,12,17,L 2
2015,SAC,2014-12-27,10:00p,,New York Knicks,W,OT,135,129,13,17,W 1
2015,SAC,2014-12-29,7:30p,@,Brooklyn Nets,L,,99,107,13,18,L 1
2015,SAC,2014-12-31,1:00p,@,Boston Celtics,L,,84,106,13,19,L 2
2015,SAC,2015-01-01,8:00p,@,Minnesota Timberwolves,W,,110,107,14,19,W 1
2015,SAC,2015-01-04,6:00p,@,Detroit Pistons,L,,95,114,14,20,L 1
2015,SAC,2015-01-07,10:00p,,Oklahoma City Thunder,W,,104,83,15,20,W 1
2015,SAC,2015-01-09,10:00p,,Denver Nuggets,L,,108,118,15,21,L 1
2015,SAC,2015-01-11,9:00p,,Cleveland Cavaliers,W,,103,84,16,21,W 1
2015,SAC,2015-01-13,10:00p,,Dallas Mavericks,L,OT,104,108,16,22,L 1
2015,SAC,2015-01-16,10:00p,,Miami Heat,L,,83,95,16,23,L 2
2015,SAC,2015-01-17,10:00p,,Los Angeles Clippers,L,,108,117,16,24,L 3
2015,SAC,2015-01-19,10:00p,@,Portland Trail Blazers,L,,94,98,16,25,L 4
2015,SAC,2015-01-21,10:00p,,Brooklyn Nets,L,,100,103,16,26,L 5
2015,SAC,2015-01-23,10:30p,@,Golden State Warriors,L,,101,126,16,27,L 6
2015,SAC,2015-01-28,7:30p,@,Toronto Raptors,L,,102,119,16,28,L 7
2015,SAC,2015-01-30,7:30p,@,Cleveland Cavaliers,L,,90,101,16,29,L 8
2015,SAC,2015-01-31,7:00p,@,Indiana Pacers,W,,99,94,17,29,W 1
2015,SAC,2015-02-03,10:00p,,Golden State Warriors,L,,96,121,17,30,L 1
2015,SAC,2015-02-05,10:00p,,Dallas Mavericks,L,,78,101,17,31,L 2
2015,SAC,2015-02-07,9:00p,@,Utah Jazz,L,,90,102,17,32,L 3
2015,SAC,2015-02-08,9:00p,,Phoenix Suns,W,,85,83,18,32,W 1
2015,SAC,2015-02-10,8:00p,@,Chicago Bulls,L,,86,104,18,33,L 1
2015,SAC,2015-02-11,8:00p,@,Milwaukee Bucks,L,,103,111,18,34,L 2
2015,SAC,2015-02-20,10:00p,,Boston Celtics,W,,109,101,19,34,W 1
2015,SAC,2015-02-21,10:00p,@,Los Angeles Clippers,L,,99,126,19,35,L 1
2015,SAC,2015-02-25,10:00p,,Memphis Grizzlies,W,,102,90,20,35,W 1
2015,SAC,2015-02-27,10:00p,,San Antonio Spurs,L,,96,107,20,36,L 1
2015,SAC,2015-03-01,6:00p,,Portland Trail Blazers,L,,99,110,20,37,L 2
2015,SAC,2015-03-03,7:00p,@,New York Knicks,W,,124,86,21,37,W 1
2015,SAC,2015-03-04,8:30p,@,San Antonio Spurs,L,,85,112,21,38,L 1
2015,SAC,2015-03-06,7:00p,@,Orlando Magic,L,,114,119,21,39,L 2
2015,SAC,2015-03-07,7:30p,@,Miami Heat,L,OT,109,114,21,40,L 3
2015,SAC,2015-03-09,7:30p,@,Atlanta Hawks,L,,105,130,21,41,L 4
2015,SAC,2015-03-11,7:00p,@,Charlotte Hornets,W,,113,106,22,41,W 1
2015,SAC,2015-03-13,7:00p,@,Philadelphia 76ers,L,,107,114,22,42,L 1
2015,SAC,2015-03-14,7:00p,@,Washington Wizards,L,,97,113,22,43,L 2
2015,SAC,2015-03-16,10:00p,,Atlanta Hawks,L,,103,110,22,44,L 3
2015,SAC,2015-03-18,10:00p,,Los Angeles Clippers,L,,105,116,22,45,L 4
2015,SAC,2015-03-20,10:00p,,Charlotte Hornets,W,,101,91,23,45,W 1
2015,SAC,2015-03-22,6:00p,,Washington Wizards,W,,109,86,24,45,W 2
2015,SAC,2015-03-24,10:00p,,Philadelphia 76ers,W,,107,106,25,45,W 3
2015,SAC,2015-03-25,10:00p,@,Phoenix Suns,W,,108,99,26,45,W 4
2015,SAC,2015-03-27,8:00p,@,New Orleans Pelicans,L,,88,102,26,46,L 1
2015,SAC,2015-03-30,8:00p,@,Memphis Grizzlies,L,,83,97,26,47,L 2
2015,SAC,2015-04-01,8:00p,@,Houston Rockets,L,,111,115,26,48,L 3
2015,SAC,2015-04-03,10:00p,,New Orleans Pelicans,L,,95,101,26,49,L 4
2015,SAC,2015-04-05,9:00p,,Utah Jazz,L,,95,101,26,50,L 5
2015,SAC,2015-04-07,10:00p,,Minnesota Timberwolves,W,,116,111,27,50,W 1
2015,SAC,2015-04-08,9:00p,@,Utah Jazz,L,,91,103,27,51,L 1
2015,SAC,2015-04-10,8:00p,@,Oklahoma City Thunder,L,,103,116,27,52,L 2
2015,SAC,2015-04-12,5:00p,@,Denver Nuggets,L,,111,122,27,53,L 3
2015,SAC,2015-04-13,10:00p,,Los Angeles Lakers,W,,102,92,28,53,W 1
2015,SAC,2015-04-15,10:30p,@,Los Angeles Lakers,W,,122,99,29,53,W 2
2015,SAS,2014-10-28,8:00p,,Dallas Mavericks,W,,101,100,1,0,W 1
2015,SAS,2014-10-31,10:00p,@,Phoenix Suns,L,,89,94,1,1,L 1
2015,SAS,2014-11-05,8:30p,,Atlanta Hawks,W,,94,92,2,1,W 1
2015,SAS,2014-11-06,8:00p,@,Houston Rockets,L,,81,98,2,2,L 1
2015,SAS,2014-11-08,8:30p,,New Orleans Pelicans,L,,99,100,2,3,L 2
2015,SAS,2014-11-10,10:30p,@,Los Angeles Clippers,W,,89,85,3,3,W 1
2015,SAS,2014-11-11,10:30p,@,Golden State Warriors,W,,113,100,4,3,W 2
2015,SAS,2014-11-14,10:00p,@,Los Angeles Lakers,W,,93,80,5,3,W 3
2015,SAS,2014-11-15,10:00p,@,Sacramento Kings,L,,91,94,5,4,L 1
2015,SAS,2014-11-17,8:30p,,Philadelphia 76ers,W,,100,75,6,4,W 1
2015,SAS,2014-11-19,7:00p,@,Cleveland Cavaliers,W,,92,90,7,4,W 2
2015,SAS,2014-11-21,8:00p,@,Minnesota Timberwolves,W,,121,92,8,4,W 3
2015,SAS,2014-11-22,8:30p,,Brooklyn Nets,W,,99,87,9,4,W 4
2015,SAS,2014-11-26,8:30p,,Indiana Pacers,W,,106,100,10,4,W 5
2015,SAS,2014-11-28,8:30p,,Sacramento Kings,W,,112,104,11,4,W 6
2015,SAS,2014-11-30,1:00p,@,Boston Celtics,W,,111,89,12,4,W 7
2015,SAS,2014-12-01,7:00p,@,Philadelphia 76ers,W,,109,103,13,4,W 8
2015,SAS,2014-12-03,7:30p,@,Brooklyn Nets,L,OT,93,95,13,5,L 1
2015,SAS,2014-12-05,8:00p,@,Memphis Grizzlies,W,,107,101,14,5,W 1
2015,SAS,2014-12-06,8:30p,,Minnesota Timberwolves,W,,123,101,15,5,W 2
2015,SAS,2014-12-09,9:00p,@,Utah Jazz,L,,96,100,15,6,L 1
2015,SAS,2014-12-10,8:30p,,New York Knicks,W,,109,95,16,6,W 1
2015,SAS,2014-12-12,9:30p,,Los Angeles Lakers,L,OT,110,112,16,7,L 1
2015,SAS,2014-12-14,8:00p,@,Denver Nuggets,W,,99,91,17,7,W 1
2015,SAS,2014-12-15,10:00p,@,Portland Trail Blazers,L,,95,108,17,8,L 1
2015,SAS,2014-12-17,8:30p,,Memphis Grizzlies,L,3OT,116,117,17,9,L 2
2015,SAS,2014-12-19,8:00p,,Portland Trail Blazers,L,3OT,119,129,17,10,L 3
2015,SAS,2014-12-20,8:30p,@,Dallas Mavericks,L,,93,99,17,11,L 4
2015,SAS,2014-12-22,8:30p,,Los Angeles Clippers,W,,125,118,18,11,W 1
2015,SAS,2014-12-25,2:30p,,Oklahoma City Thunder,L,,106,114,18,12,L 1
2015,SAS,2014-12-26,8:00p,@,New Orleans Pelicans,L,,90,97,18,13,L 2
2015,SAS,2014-12-28,7:00p,,Houston Rockets,W,,110,106,19,13,W 1
2015,SAS,2014-12-30,8:00p,@,Memphis Grizzlies,L,,87,95,19,14,L 1
2015,SAS,2014-12-31,7:00p,,New Orleans Pelicans,W,OT,95,93,20,14,W 1
2015,SAS,2015-01-03,8:30p,,Washington Wizards,W,,101,92,21,14,W 2
2015,SAS,2015-01-06,8:30p,,Detroit Pistons,L,,104,105,21,15,L 1
2015,SAS,2015-01-09,8:30p,,Phoenix Suns,W,,100,95,22,15,W 1
2015,SAS,2015-01-10,8:00p,@,Minnesota Timberwolves,W,,108,93,23,15,W 2
2015,SAS,2015-01-13,7:00p,@,Washington Wizards,L,,93,101,23,16,L 1
2015,SAS,2015-01-14,7:00p,@,Charlotte Hornets,W,,98,93,24,16,W 1
2015,SAS,2015-01-16,8:30p,,Portland Trail Blazers,W,,110,96,25,16,W 2
2015,SAS,2015-01-18,7:00p,,Utah Jazz,W,,89,69,26,16,W 3
2015,SAS,2015-01-20,9:00p,@,Denver Nuggets,W,,109,99,27,16,W 4
2015,SAS,2015-01-22,8:00p,@,Chicago Bulls,L,,81,104,27,17,L 1
2015,SAS,2015-01-23,8:30p,,Los Angeles Lakers,W,,99,85,28,17,W 1
2015,SAS,2015-01-25,7:00p,,Milwaukee Bucks,W,,101,95,29,17,W 2
2015,SAS,2015-01-28,8:30p,,Charlotte Hornets,W,,95,86,30,17,W 3
2015,SAS,2015-01-31,9:00p,,Los Angeles Clippers,L,,85,105,30,18,L 1
2015,SAS,2015-02-04,8:30p,,Orlando Magic,W,,110,103,31,18,W 1
2015,SAS,2015-02-06,9:30p,,Miami Heat,W,,98,85,32,18,W 2
2015,SAS,2015-02-08,7:00p,@,Toronto Raptors,L,,82,87,32,19,L 1
2015,SAS,2015-02-09,7:00p,@,Indiana Pacers,W,,95,93,33,19,W 1
2015,SAS,2015-02-11,7:30p,@,Detroit Pistons,W,,104,87,34,19,W 2
2015,SAS,2015-02-19,10:30p,@,Los Angeles Clippers,L,,115,119,34,20,L 1
2015,SAS,2015-02-20,10:30p,@,Golden State Warriors,L,,99,110,34,21,L 2
2015,SAS,2015-02-23,9:00p,@,Utah Jazz,L,,81,90,34,22,L 3
2015,SAS,2015-02-25,10:30p,@,Portland Trail Blazers,L,,95,111,34,23,L 4
2015,SAS,2015-02-27,10:00p,@,Sacramento Kings,W,,107,96,35,23,W 1
2015,SAS,2015-02-28,9:00p,@,Phoenix Suns,W,,101,74,36,23,W 2
2015,SAS,2015-03-04,8:30p,,Sacramento Kings,W,,112,85,37,23,W 3
2015,SAS,2015-03-06,8:30p,,Denver Nuggets,W,,120,111,38,23,W 4
2015,SAS,2015-03-08,1:00p,,Chicago Bulls,W,,116,105,39,23,W 5
2015,SAS,2015-03-10,8:30p,,Toronto Raptors,W,,117,107,40,23,W 6
2015,SAS,2015-03-12,9:30p,,Cleveland Cavaliers,L,OT,125,128,40,24,L 1
2015,SAS,2015-03-15,7:00p,,Minnesota Timberwolves,W,,123,97,41,24,W 1
2015,SAS,2015-03-17,7:30p,@,New York Knicks,L,OT,100,104,41,25,L 1
